,Date,Price
1042,2021-06-24,76676.0
106,2021-06-25,76569.0
107,2021-06-26,76527.0
108,2021-06-27,76562.0
109,2021-06-28,76589.0
110,2021-06-29,76652.0
111,2021-06-30,76759.0
1044,2021-07-01,76670.0
113,2021-07-02,76832.0
114,2021-07-03,76986.0
115,2021-07-04,77055.0
116,2021-07-05,77177.0
117,2021-07-06,77256.0
647,2021-07-07,77494.0
119,2021-07-08,77525.0
120,2021-07-09,77606.0
1045,2021-07-10,77634.0
122,2021-07-11,77851.0
649,2021-07-12,77885.0
124,2021-07-13,78077.0
125,2021-07-14,78243.0
126,2021-07-15,78532.0
127,2021-07-16,78645.0
128,2021-07-17,78751.0
651,2021-07-18,78751.0
130,2021-07-19,78752.0
131,2021-07-20,78861.0
132,2021-07-21,78864.0
133,2021-07-22,78878.0
652,2021-07-23,79031.0
135,2021-07-24,78912.0
136,2021-07-25,79020.0
137,2021-07-26,79139.0
138,2021-07-27,79236.0
139,2021-07-28,79436.0
140,2021-07-29,79454.0
141,2021-07-30,79437.0
142,2021-07-31,79438.0
143,2021-08-01,79505.0
144,2021-08-02,79523.0
145,2021-08-03,79634.0
146,2021-08-04,79673.0
147,2021-08-05,79716.0
1051,2021-08-06,79534.0
149,2021-08-07,80107.0
658,2021-08-08,80164.0
151,2021-08-09,80218.0
152,2021-08-10,80264.0
659,2021-08-11,80441.0
154,2021-08-12,80375.0
155,2021-08-13,80406.0
156,2021-08-14,80439.0
660,2021-08-15,80356.0
1053,2021-08-16,80485.0
661,2021-08-17,80456.0
160,2021-08-18,80394.0
161,2021-08-19,80382.0
162,2021-08-20,80427.0
163,2021-08-21,80391.0
164,2021-08-22,80370.0
165,2021-08-23,80375.0
166,2021-08-24,80348.0
167,2021-08-25,80325.0
168,2021-08-26,80403.0
169,2021-08-27,80347.0
170,2021-08-28,80405.0
171,2021-08-29,80378.0
665,2021-08-30,80370.0
173,2021-08-31,80350.0
174,2021-09-01,80370.0
175,2021-09-02,80335.0
666,2021-09-03,80267.0
177,2021-09-04,80331.0
178,2021-09-05,80434.0
667,2021-09-06,80488.0
180,2021-09-07,80464.0
181,2021-09-08,80495.0
182,2021-09-09,80541.0
183,2021-09-10,80783.0
184,2021-09-11,80784.0
185,2021-09-12,80801.0
186,2021-09-13,80842.0
187,2021-09-14,80856.0
188,2021-09-15,80817.0
189,2021-09-16,80862.0
190,2021-09-17,80942.0
191,2021-09-18,81086.0
192,2021-09-19,81079.0
193,2021-09-20,81137.0
194,2021-09-21,81171.0
195,2021-09-22,81155.0
196,2021-09-23,81164.0
673,2021-09-24,81381.0
674,2021-09-25,81187.0
199,2021-09-26,81187.0
200,2021-09-27,81167.0
1061,2021-09-28,81164.0
202,2021-09-29,81295.0
203,2021-09-30,81295.0
204,2021-10-01,81361.0
205,2021-10-02,81464.0
206,2021-10-03,81570.0
207,2021-10-04,81632.0
208,2021-10-05,81514.0
209,2021-10-06,81491.0
210,2021-10-07,81675.0
211,2021-10-08,81734.0
212,2021-10-09,81916.0
1064,2021-10-10,81923.0
214,2021-10-11,81957.0
215,2021-10-12,81932.0
216,2021-10-13,81965.0
217,2021-10-14,82056.0
218,2021-10-15,82156.0
219,2021-10-16,82127.0
220,2021-10-17,82098.0
681,2021-10-18,82110.0
222,2021-10-19,82199.0
1066,2021-10-20,82324.0
224,2021-10-21,82368.0
225,2021-10-22,82312.0
683,2021-10-23,82340.0
227,2021-10-24,82402.0
684,2021-10-25,82428.0
229,2021-10-26,82596.0
230,2021-10-27,82717.0
231,2021-10-28,82778.0
232,2021-10-29,82860.0
233,2021-10-30,82954.0
234,2021-10-31,83050.0
235,2021-11-01,83154.0
236,2021-11-02,83298.0
237,2021-11-03,83358.0
1069,2021-11-04,83417.0
239,2021-11-05,83437.0
240,2021-11-06,83371.0
241,2021-11-07,83447.0
242,2021-11-08,83445.0
243,2021-11-09,83498.0
244,2021-11-10,83464.0
245,2021-11-11,83466.0
246,2021-11-12,83554.0
247,2021-11-13,83464.0
248,2021-11-14,83501.0
249,2021-11-15,83540.0
250,2021-11-16,83524.0
251,2021-11-17,83478.0
252,2021-11-18,83512.0
692,2021-11-19,83437.0
254,2021-11-20,83612.0
255,2021-11-21,83622.0
693,2021-11-22,83656.0
257,2021-11-23,83777.0
258,2021-11-24,83829.0
259,2021-11-25,84016.0
260,2021-11-26,84066.0
695,2021-11-27,84277.0
262,2021-11-28,84282.0
1074,2021-11-29,84495.0
264,2021-11-30,84508.0
265,2021-12-01,84581.0
266,2021-12-02,84758.0
267,2021-12-03,84846.0
1075,2021-12-04,85007.0
269,2021-12-05,85020.0
270,2021-12-06,85129.0
698,2021-12-07,85067.0
272,2021-12-08,85231.0
273,2021-12-09,85335.0
699,2021-12-10,85492.0
275,2021-12-11,85563.0
276,2021-12-12,85583.0
700,2021-12-13,85496.0
278,2021-12-14,85630.0
279,2021-12-15,85708.0
280,2021-12-16,85764.0
281,2021-12-17,85839.0
282,2021-12-18,85984.0
283,2021-12-19,86028.0
284,2021-12-20,86042.0
285,2021-12-21,86157.0
286,2021-12-22,86393.0
287,2021-12-23,86412.0
288,2021-12-24,86536.0
289,2021-12-25,86695.0
704,2021-12-26,86702.0
291,2021-12-27,86758.0
1079,2021-12-28,86883.0
293,2021-12-29,87111.0
294,2021-12-30,87525.0
295,2021-12-31,87581.0
1080,2022-01-01,87907.0
297,2022-01-02,87915.0
298,2022-01-03,88007.0
1081,2022-01-04,87852.0
300,2022-01-05,88006.0
301,2022-01-06,88140.0
302,2022-01-07,88252.0
1082,2022-01-08,88481.0
709,2022-01-09,88938.0
305,2022-01-10,89115.0
306,2022-01-11,89286.0
307,2022-01-12,89522.0
308,2022-01-13,90145.0
309,2022-01-14,90145.0
310,2022-01-15,90164.0
311,2022-01-16,90215.0
312,2022-01-17,90307.0
313,2022-01-18,90343.0
314,2022-01-19,90403.0
315,2022-01-20,90548.0
316,2022-01-21,90513.0
317,2022-01-22,90713.0
318,2022-01-23,91230.0
714,2022-01-24,93161.0
320,2022-01-25,93161.0
321,2022-01-26,93431.0
322,2022-01-27,93458.0
323,2022-01-28,93420.0
716,2022-01-29,94455.0
325,2022-01-30,95035.0
326,2022-01-31,95499.0
327,2022-02-01,95845.0
328,2022-02-02,96585.0
329,2022-02-03,97168.0
1087,2022-02-04,97922.0
331,2022-02-05,97995.0
332,2022-02-06,97995.0
333,2022-02-07,98036.0
334,2022-02-08,98100.0
1088,2022-02-09,98204.0
336,2022-02-10,98598.0
337,2022-02-11,99451.0
720,2022-02-12,100990.0
339,2022-02-13,101008.0
721,2022-02-14,101008.0
341,2022-02-15,101638.0
342,2022-02-16,102039.0
343,2022-02-17,102676.0
722,2022-02-18,103293.0
345,2022-02-19,103644.0
346,2022-02-20,104014.0
1090,2022-02-21,104123.0
348,2022-02-22,105108.0
349,2022-02-23,105758.0
350,2022-02-24,106177.0
351,2022-02-25,106386.0
352,2022-02-26,107151.0
353,2022-02-27,107768.0
354,2022-02-28,107768.0
726,2022-03-01,107796.0
356,2022-03-02,108618.0
357,2022-03-03,108950.0
358,2022-03-04,109580.0
727,2022-03-05,110393.0
360,2022-03-06,110783.0
361,2022-03-07,111010.0
362,2022-03-08,111372.0
363,2022-03-09,112761.0
729,2022-03-10,112761.0
