,Date,Price
41,2021-04-21,46837.0
622,2021-04-22,46841.0
43,2021-04-23,47041.0
44,2021-04-24,47447.0
45,2021-04-25,47293.0
46,2021-04-26,47242.0
624,2021-04-27,47242.0
48,2021-04-28,47450.0
49,2021-04-29,47678.0
50,2021-04-30,47825.0
51,2021-05-01,47945.0
52,2021-05-02,47851.0
53,2021-05-03,47851.0
1032,2021-05-04,47751.0
55,2021-05-05,47781.0
56,2021-05-06,47781.0
57,2021-05-07,47632.0
1033,2021-05-08,47466.0
59,2021-05-09,47537.0
60,2021-05-10,47811.0
61,2021-05-11,47929.0
62,2021-05-12,47926.0
63,2021-05-13,48057.0
64,2021-05-14,48291.0
65,2021-05-15,48408.0
630,2021-05-16,49179.0
67,2021-05-17,49381.0
68,2021-05-18,49381.0
631,2021-05-19,49395.0
70,2021-05-20,49757.0
71,2021-05-21,49943.0
72,2021-05-22,49813.0
73,2021-05-23,50066.0
74,2021-05-24,50066.0
75,2021-05-25,50135.0
1036,2021-05-26,50135.0
77,2021-05-27,50192.0
78,2021-05-28,50454.0
79,2021-05-29,50453.0
80,2021-05-30,50814.0
81,2021-05-31,51035.0
82,2021-06-01,51170.0
83,2021-06-02,50945.0
84,2021-06-03,51372.0
85,2021-06-04,51525.0
86,2021-06-05,51510.0
87,2021-06-06,52183.0
88,2021-06-07,52492.0
89,2021-06-08,52618.0
90,2021-06-09,52840.0
91,2021-06-10,52808.0
92,2021-06-11,53017.0
639,2021-06-12,52976.0
94,2021-06-13,52976.0
95,2021-06-14,53014.0
96,2021-06-15,53038.0
97,2021-06-16,53021.0
98,2021-06-17,52944.0
99,2021-06-18,52951.0
100,2021-06-19,53147.0
101,2021-06-20,53302.0
102,2021-06-21,53345.0
103,2021-06-22,53397.0
104,2021-06-23,52981.0
105,2021-06-24,52842.0
643,2021-06-25,52657.0
107,2021-06-26,52628.0
644,2021-06-27,52623.0
109,2021-06-28,52697.0
110,2021-06-29,52781.0
111,2021-06-30,52742.0
112,2021-07-01,53000.0
113,2021-07-02,52954.0
114,2021-07-03,52945.0
115,2021-07-04,53013.0
646,2021-07-05,52873.0
117,2021-07-06,52936.0
647,2021-07-07,53094.0
119,2021-07-08,53094.0
120,2021-07-09,52959.0
1045,2021-07-10,52940.0
122,2021-07-11,53061.0
123,2021-07-12,53061.0
1046,2021-07-13,53108.0
125,2021-07-14,52916.0
126,2021-07-15,53011.0
127,2021-07-16,53057.0
128,2021-07-17,53050.0
129,2021-07-18,52866.0
130,2021-07-19,53113.0
651,2021-07-20,53125.0
132,2021-07-21,52826.0
133,2021-07-22,52826.0
134,2021-07-23,52631.0
135,2021-07-24,52626.0
653,2021-07-25,52465.0
137,2021-07-26,52609.0
138,2021-07-27,52609.0
139,2021-07-28,52772.0
140,2021-07-29,52858.0
141,2021-07-30,53043.0
1049,2021-07-31,53307.0
143,2021-08-01,53186.0
144,2021-08-02,53016.0
145,2021-08-03,52855.0
146,2021-08-04,52754.0
657,2021-08-05,52776.0
148,2021-08-06,52841.0
149,2021-08-07,52881.0
1051,2021-08-08,53004.0
151,2021-08-09,53004.0
152,2021-08-10,53004.0
153,2021-08-11,53038.0
154,2021-08-12,53038.0
155,2021-08-13,52780.0
156,2021-08-14,52724.0
660,2021-08-15,52564.0
158,2021-08-16,52660.0
159,2021-08-17,52734.0
661,2021-08-18,52985.0
161,2021-08-19,52985.0
162,2021-08-20,52818.0
163,2021-08-21,52940.0
1054,2021-08-22,52940.0
165,2021-08-23,53315.0
166,2021-08-24,53495.0
167,2021-08-25,53429.0
168,2021-08-26,53429.0
169,2021-08-27,53355.0
170,2021-08-28,53482.0
171,2021-08-29,53551.0
172,2021-08-30,53464.0
173,2021-08-31,53648.0
