,Date,Price
170,2021-08-28,39950.0
171,2021-08-29,39950.0
172,2021-08-30,39950.0
173,2021-08-31,40024.0
174,2021-09-01,40340.0
666,2021-09-02,40540.0
176,2021-09-03,40378.0
667,2021-09-04,40499.0
178,2021-09-05,40850.0
179,2021-09-06,40946.0
180,2021-09-07,41046.0
668,2021-09-08,41078.0
182,2021-09-09,41385.0
183,2021-09-10,41605.0
184,2021-09-11,41754.0
185,2021-09-12,41981.0
186,2021-09-13,42021.0
187,2021-09-14,41925.0
670,2021-09-15,41925.0
671,2021-09-16,41289.0
190,2021-09-17,41314.0
191,2021-09-18,41094.0
192,2021-09-19,40828.0
193,2021-09-20,41069.0
194,2021-09-21,40916.0
195,2021-09-22,40916.0
1060,2021-09-23,41139.0
197,2021-09-24,41107.0
198,2021-09-25,41064.0
199,2021-09-26,40994.0
200,2021-09-27,40994.0
201,2021-09-28,40857.0
202,2021-09-29,40737.0
203,2021-09-30,40652.0
204,2021-10-01,40611.0
676,2021-10-02,40945.0
206,2021-10-03,40994.0
207,2021-10-04,40974.0
208,2021-10-05,41009.0
209,2021-10-06,41029.0
1063,2021-10-07,40991.0
211,2021-10-08,40813.0
212,2021-10-09,40679.0
213,2021-10-10,40535.0
214,2021-10-11,40417.0
679,2021-10-12,40047.0
216,2021-10-13,40125.0
217,2021-10-14,40009.0
1065,2021-10-15,39844.0
681,2021-10-16,40044.0
220,2021-10-17,40042.0
221,2021-10-18,40042.0
222,2021-10-19,40181.0
223,2021-10-20,40280.0
682,2021-10-21,40099.0
683,2021-10-22,40460.0
226,2021-10-23,40581.0
227,2021-10-24,40592.0
228,2021-10-25,40686.0
229,2021-10-26,40801.0
230,2021-10-27,41210.0
231,2021-10-28,41297.0
1067,2021-10-29,41538.0
233,2021-10-30,41716.0
234,2021-10-31,41672.0
235,2021-11-01,41585.0
686,2021-11-02,41524.0
687,2021-11-03,41463.0
238,2021-11-04,41463.0
239,2021-11-05,41463.0
1069,2021-11-06,41463.0
688,2021-11-07,41474.0
242,2021-11-08,41570.0
243,2021-11-09,41750.0
244,2021-11-10,41750.0
245,2021-11-11,41750.0
246,2021-11-12,41797.0
690,2021-11-13,41978.0
248,2021-11-14,42586.0
249,2021-11-15,42626.0
250,2021-11-16,42850.0
1071,2021-11-17,42976.0
252,2021-11-18,42557.0
1072,2021-11-19,42365.0
254,2021-11-20,42645.0
255,2021-11-21,42645.0
256,2021-11-22,42959.0
257,2021-11-23,43186.0
258,2021-11-24,43177.0
259,2021-11-25,43120.0
260,2021-11-26,43516.0
261,2021-11-27,43681.0
262,2021-11-28,44003.0
1074,2021-11-29,44321.0
264,2021-11-30,44245.0
265,2021-12-01,44272.0
266,2021-12-02,44210.0
267,2021-12-03,44226.0
268,2021-12-04,43974.0
269,2021-12-05,44015.0
270,2021-12-06,44275.0
698,2021-12-07,44355.0
272,2021-12-08,44366.0
273,2021-12-09,44348.0
274,2021-12-10,44202.0
275,2021-12-11,44152.0
700,2021-12-12,43865.0
277,2021-12-13,43876.0
278,2021-12-14,43881.0
279,2021-12-15,43935.0
280,2021-12-16,43910.0
281,2021-12-17,43752.0
1077,2021-12-18,43647.0
283,2021-12-19,44287.0
284,2021-12-20,44863.0
285,2021-12-21,44656.0
286,2021-12-22,44474.0
703,2021-12-23,44362.0
288,2021-12-24,44558.0
289,2021-12-25,44541.0
290,2021-12-26,44541.0
291,2021-12-27,44561.0
1079,2021-12-28,44316.0
705,2021-12-29,44333.0
706,2021-12-30,45068.0
295,2021-12-31,45246.0
296,2022-01-01,45446.0
1080,2022-01-02,45353.0
298,2022-01-03,45673.0
299,2022-01-04,46079.0
300,2022-01-05,46187.0
708,2022-01-06,47289.0
302,2022-01-07,47169.0
303,2022-01-08,47219.0
1082,2022-01-09,47202.0
305,2022-01-10,47810.0
306,2022-01-11,47724.0
307,2022-01-12,48059.0
1083,2022-01-13,48801.0
309,2022-01-14,48801.0
310,2022-01-15,48801.0
711,2022-01-16,48881.0
712,2022-01-17,49292.0
313,2022-01-18,49404.0
314,2022-01-19,49604.0
315,2022-01-20,50135.0
316,2022-01-21,50032.0
317,2022-01-22,49920.0
714,2022-01-23,50183.0
319,2022-01-24,49892.0
320,2022-01-25,49892.0
321,2022-01-26,49892.0
322,2022-01-27,49892.0
323,2022-01-28,49892.0
324,2022-01-29,49824.0
716,2022-01-30,49679.0
326,2022-01-31,50200.0
327,2022-02-01,50206.0
328,2022-02-02,50366.0
717,2022-02-03,50528.0
330,2022-02-04,50550.0
331,2022-02-05,51080.0
718,2022-02-06,51597.0
333,2022-02-07,51597.0
719,2022-02-08,51597.0
335,2022-02-09,51903.0
336,2022-02-10,52385.0
337,2022-02-11,52168.0
338,2022-02-12,52238.0
339,2022-02-13,52238.0
340,2022-02-14,52238.0
1089,2022-02-15,52028.0
722,2022-02-16,52258.0
343,2022-02-17,51920.0
344,2022-02-18,52232.0
1090,2022-02-19,51749.0
346,2022-02-20,52138.0
347,2022-02-21,52487.0
348,2022-02-22,52372.0
349,2022-02-23,52545.0
350,2022-02-24,52545.0
351,2022-02-25,52727.0
352,2022-02-26,52969.0
353,2022-02-27,53501.0
354,2022-02-28,53392.0
355,2022-03-01,53392.0
356,2022-03-02,53414.0
357,2022-03-03,53045.0
358,2022-03-04,52784.0
359,2022-03-05,52784.0
360,2022-03-06,53406.0
361,2022-03-07,53654.0
362,2022-03-08,54265.0
363,2022-03-09,53417.0
729,2022-03-10,53370.0
